movement_id,voucher_no,voucher_date,movement_type,account_id,label_no,quantity,gross_weight,net_weight,stone_weight,fine_weight,purity,location_to,value,gold_rate_used,created_at,huid,item_name,category,purity_item,gross_weight_item,net_weight_item,stone_weight_item,fine_weight_item,pieces,design_code,certificate_no,supplier_id,location,slab_id,created_at_item,account_name,account_type,credit_terms,contact,slab_label,product_category,store,item_label_no,item_huid,item_item_name,item_category,item_purity,item_gross_weight,item_net_weight,item_stone_weight,item_fine_weight,item_pieces,item_design_code,item_certificate_no,item_supplier_id,item_location,item_slab_id,item_created_at,acct_account_id,customer_name,customer_type,customer_credit_terms,customer_contact,month,week,day_of_week,is_weekend,is_festival_period,min_wt,max_wt,price_per_gram,relative_price
38,V10037,2025-08-05,SALE,55,LBL00193,1.0,8.29,7.768,0.015,7.115,916,MAIN_STORE,40844.21,5430.66,2025-08-05,H342948,EARRING LBL00193,EARRING,916.0,8.676,8.236,0.016,7.544,1.0,DES4666,,5004.0,MAIN_STORE,16,2025-11-24 11:50:05.381151,Customer_55,Customer,Net 30,918717120387.0,5–10 GM,GOLD EARRING,MAIN_STORE,LBL00067,H517375,PENDANT LBL00067,BANGLE,916.0,12.023,11.79,0.02,9.765,1.0,DES5989,,5009.0,MAIN_STORE,13.0,2025-11-24 11:50:05.046071,61.0,Customer_76,Customer,Net 30,918403731150.0,8,32,1,0,0,5,10.0,5258.007819514956,0.9726396744888659
39,V10038,2025-08-05,SALE,74,LBL00027,1.0,7.72,7.411,0.0,6.788,916,MAIN_STORE,37682.4,5385.34,2025-08-05,H352036,PENDANT LBL00027,PENDANT,916.0,8.479,8.161,0.132,7.475,1.0,DES3502,,5013.0,MAIN_STORE,10,2025-11-24 11:50:04.944800,Customer_74,Customer,Net 0,918371454094.0,0–10 GM,GOLD NECKLACE,MAIN_STORE,LBL00067,H517375,PENDANT LBL00067,BANGLE,916.0,12.023,11.79,0.02,9.765,1.0,DES5989,,5009.0,MAIN_STORE,13.0,2025-11-24 11:50:05.046071,61.0,Customer_76,Customer,Net 30,918403731150.0,8,32,1,0,0,0,10.0,5084.657254802692,0.9645227918175451
40,V10039,2025-08-05,SALE,72,LBL00217,1.0,3.444,3.217,0.011,2.413,750,MAIN_STORE,15628.89,5802.16,2025-08-05,H172988,PENDANT LBL00217,PENDANT,750.0,3.372,3.139,0.006,2.354,1.0,DES2781,,5019.0,MAIN_STORE,10,2025-11-24 11:50:05.441947,Customer_72,Customer,Net 15,917232477787.0,0–10 GM,GOLD NECKLACE,MAIN_STORE,LBL00067,H517375,PENDANT LBL00067,BANGLE,916.0,12.023,11.79,0.02,9.765,1.0,DES5989,,5009.0,MAIN_STORE,13.0,2025-11-24 11:50:05.046071,61.0,Customer_76,Customer,Net 30,918403731150.0,8,32,1,0,0,0,10.0,4858.217327256037,1.0391759038003334
41,V10040,2025-08-05,SALE,99,LBL00250,1.0,23.703,23.21,0.067,21.26,916,MAIN_STORE,130222.72,5623.07,2025-08-05,H545405,CHAIN LBL00250,CHAIN,916.0,23.412,22.944,0.054,21.016,1.0,DES1121,,5018.0,MAIN_STORE,4,2025-11-24 11:50:05.521337,Customer_99,Customer,Net 30,919251627092.0,20–50 GM,GOLD CHAINS,MAIN_STORE,LBL00067,H517375,PENDANT LBL00067,BANGLE,916.0,12.023,11.79,0.02,9.765,1.0,DES5989,,5009.0,MAIN_STORE,13.0,2025-11-24 11:50:05.046071,61.0,Customer_76,Customer,Net 30,918403731150.0,8,32,1,0,0,20,50.0,5610.629659171492,1.0071006055301026
42,V10041,2025-08-06,SALE,24,LBL00008,1.0,6.518,6.347,0.018,5.814,916,MAIN_STORE,33321.64,5475.98,2025-08-06,H213132,BANGLE LBL00008,BANGLE,916.0,6.58,6.38,0.032,5.844,1.0,DES1312,,5009.0,MAIN_STORE,19,2025-11-24 11:50:04.898521,Customer_24,Customer,Net 30,917679362694.0,5–15 GM,GOLD BRACELET,MAIN_STORE,LBL00067,H517375,PENDANT LBL00067,BANGLE,916.0,12.023,11.79,0.02,9.765,1.0,DES5989,,5009.0,MAIN_STORE,13.0,2025-11-24 11:50:05.046071,61.0,Customer_76,Customer,Net 30,918403731150.0,8,32,2,0,0,5,15.0,5249.981841817891,0.9807565571601867
43,V10042,2025-08-06,SALE,73,LBL00037,1.0,66.907,66.509,0.0,38.908,585,MAIN_STORE,226004.15,5677.72,2025-08-06,H862398,NECKLACE LBL00037,NECKLACE,585.0,66.907,66.509,0.009,38.908,1.0,DES1483,,5010.0,MAIN_STORE,13,2025-11-24 11:50:04.968295,Customer_73,Customer,Net 15,919252209366.0,40+ GM,GOLD NECKLACE,MAIN_STORE,LBL00067,H517375,PENDANT LBL00067,BANGLE,916.0,12.023,11.79,0.02,9.765,1.0,DES5989,,5009.0,MAIN_STORE,13.0,2025-11-24 11:50:05.046071,61.0,Customer_76,Customer,Net 30,918403731150.0,8,32,2,0,0,40,15.0,3398.098702459837,1.0168885057504842
44,V10043,2025-08-06,SALE,68,LBL00192,1.0,5.772,5.635,0.023,5.162,916,MAIN_STORE,29307.12,5337.55,2025-08-06,H817727,RING LBL00192,RING,916.0,5.634,5.45,0.008,4.992,1.0,DES8625,,5015.0,MAIN_STORE,8,2025-11-24 11:50:05.378425,Customer_68,Customer,Net 15,917517717617.0,5–10 GM,GOLD RINGS,MAIN_STORE,LBL00067,H517375,PENDANT LBL00067,BANGLE,916.0,12.023,11.79,0.02,9.765,1.0,DES5989,,5009.0,MAIN_STORE,13.0,2025-11-24 11:50:05.046071,61.0,Customer_76,Customer,Net 30,918403731150.0,8,32,2,0,0,5,10.0,5200.907683956046,0.9559635282945437
45,V10044,2025-08-06,SALE,100,LBL00084,1.0,5.354,4.789,0.008,3.592,750,MAIN_STORE,19698.95,5262.62,2025-08-06,H692960,RING LBL00084,RING,750.0,5.506,5.306,0.022,3.979,1.0,DES3459,,5005.0,MAIN_STORE,8,2025-11-24 11:50:05.100188,Customer_100,Customer,Net 0,918040735415.0,5–10 GM,GOLD RINGS,MAIN_STORE,LBL00067,H517375,PENDANT LBL00067,BANGLE,916.0,12.023,11.79,0.02,9.765,1.0,DES5989,,5009.0,MAIN_STORE,13.0,2025-11-24 11:50:05.046071,61.0,Customer_76,Customer,Net 30,918403731150.0,8,32,2,0,0,5,10.0,4113.373540744719,0.9425434484498377
46,V10045,2025-08-06,SALE,7,LBL00159,1.0,2.541,2.133,0.009,1.6,750,MAIN_STORE,9693.93,5528.17,2025-08-06,H261562,EARRING LBL00159,EARRING,750.0,2.541,2.237,0.078,1.678,1.0,DES4116,,5010.0,MAIN_STORE,15,2025-11-24 11:50:05.292267,Customer_7,Customer,Net 0,919231172272.0,2–5 GM,GOLD EARRING,MAIN_STORE,LBL00067,H517375,PENDANT LBL00067,BANGLE,916.0,12.023,11.79,0.02,9.765,1.0,DES5989,,5009.0,MAIN_STORE,13.0,2025-11-24 11:50:05.046071,61.0,Customer_76,Customer,Net 30,918403731150.0,8,32,2,0,0,2,5.0,4544.737672415531,0.9901038675444815
47,V10046,2025-08-06,SALE,35,LBL00107,1.0,13.95,13.813,0.011,10.36,750,MAIN_STORE,60250.31,5532.39,2025-08-06,H885734,NECKLACE LBL00107,NECKLACE,750.0,14.04,13.718,0.01,10.289,1.0,DES6901,,5001.0,MAIN_STORE,11,2025-11-24 11:50:05.163016,Customer_35,Customer,Net 15,918943058119.0,10–20 GM,GOLD NECKLACE,MAIN_STORE,LBL00067,H517375,PENDANT LBL00067,BANGLE,916.0,12.023,11.79,0.02,9.765,1.0,DES5989,,5009.0,MAIN_STORE,13.0,2025-11-24 11:50:05.046071,61.0,Customer_76,Customer,Net 30,918403731150.0,8,32,2,0,0,10,20.0,4361.855182664505,0.9908596761250856
48,V10047,2025-08-07,SALE,86,LBL00135,1.0,11.327,11.135,0.0,10.2,916,MAIN_STORE,58863.55,5653.52,2025-08-07,H303440,PENDANT LBL00135,PENDANT,916.0,11.01,10.61,0.082,9.718,1.0,DES6415,,5010.0,MAIN_STORE,11,2025-11-24 11:50:05.230497,Customer_86,Customer,Net 0,918443831341.0,10–20 GM,GOLD NECKLACE,MAIN_STORE,LBL00067,H517375,PENDANT LBL00067,BANGLE,916.0,12.023,11.79,0.02,9.765,1.0,DES5989,,5009.0,MAIN_STORE,13.0,2025-11-24 11:50:05.046071,61.0,Customer_76,Customer,Net 30,918403731150.0,8,32,3,0,0,10,20.0,5286.353364494535,1.0125542480133711
49,V10048,2025-08-07,SALE,28,LBL00078,1.0,10.842,10.379,0.006,9.507,916,MAIN_STORE,54100.76,5310.79,2025-08-07,H195620,PENDANT LBL00078,PENDANT,916.0,10.25,9.97,0.081,9.133,1.0,DES2870,,5014.0,MAIN_STORE,11,2025-11-24 11:50:05.081504,Customer_28,Customer,Net 15,918596523152.0,10–20 GM,GOLD NECKLACE,MAIN_STORE,LBL00067,H517375,PENDANT LBL00067,BANGLE,916.0,12.023,11.79,0.02,9.765,1.0,DES5989,,5009.0,MAIN_STORE,13.0,2025-11-24 11:50:05.046071,61.0,Customer_76,Customer,Net 30,918403731150.0,8,32,3,0,0,10,20.0,5212.5209353000355,0.9511707705654053
50,V10049,2025-08-07,SALE,23,LBL00111,1.0,60.386,60.3,0.07,55.235,916,MAIN_STORE,341274.38,5582.69,2025-08-07,H168079,NECKLACE LBL00111,NECKLACE,916.0,60.386,60.3,0.07,55.235,1.0,DES5797,,5015.0,MAIN_STORE,13,2025-11-24 11:50:05.173062,Customer_23,Customer,Net 30,918449606729.0,40+ GM,GOLD NECKLACE,MAIN_STORE,LBL00067,H517375,PENDANT LBL00067,BANGLE,916.0,12.023,11.79,0.02,9.765,1.0,DES5989,,5009.0,MAIN_STORE,13.0,2025-11-24 11:50:05.046071,61.0,Customer_76,Customer,Net 30,918403731150.0,8,32,3,0,0,40,15.0,5659.608198016448,0.9998684845621428
51,V10050,2025-08-07,SALE,46,LBL00207,1.0,33.961,33.908,0.013,31.06,916,MAIN_STORE,181141.54,5238.4,2025-08-07,H266744,BRACELET LBL00207,BRACELET,916.0,33.383,33.291,0.02,30.495,1.0,DES8903,,5012.0,MAIN_STORE,21,2025-11-24 11:50:05.417260,Customer_46,Customer,Net 30,919451001264.0,30+ GM,GOLD BRACELET,MAIN_STORE,LBL00067,H517375,PENDANT LBL00067,BANGLE,916.0,12.023,11.79,0.02,9.765,1.0,DES5989,,5009.0,MAIN_STORE,13.0,2025-11-24 11:50:05.046071,61.0,Customer_76,Customer,Net 30,918403731150.0,8,32,3,0,0,30,15.0,5342.147418245034,0.9382056086815369
52,V10051,2025-08-07,SALE,41,LBL00221,1.0,9.898,9.548,0.04,8.746,916,MAIN_STORE,52733.82,5682.7,2025-08-07,H891662,PENDANT LBL00221,PENDANT,916.0,9.802,9.412,0.052,8.622,1.0,DES1003,,5004.0,MAIN_STORE,10,2025-11-24 11:50:05.451749,Customer_41,Customer,Net 0,918289924514.0,0–10 GM,GOLD NECKLACE,MAIN_STORE,LBL00067,H517375,PENDANT LBL00067,BANGLE,916.0,12.023,11.79,0.02,9.765,1.0,DES5989,,5009.0,MAIN_STORE,13.0,2025-11-24 11:50:05.046071,61.0,Customer_76,Customer,Net 30,918403731150.0,8,32,3,0,0,0,10.0,5523.022044090695,1.0177804315162204
53,V10052,2025-08-07,SALE,3,LBL00104,1.0,13.405,12.825,0.0,11.748,916,MAIN_STORE,73446.21,5666.96,2025-08-07,H537211,EARRING LBL00104,EARRING,916.0,13.842,13.478,0.011,12.346,1.0,DES3920,,5005.0,MAIN_STORE,17,2025-11-24 11:50:05.155665,Customer_3,Customer,Net 30,918141669467.0,10+ GM,GOLD EARRING,MAIN_STORE,LBL00067,H517375,PENDANT LBL00067,BANGLE,916.0,12.023,11.79,0.02,9.765,1.0,DES5989,,5009.0,MAIN_STORE,13.0,2025-11-24 11:50:05.046071,61.0,Customer_76,Customer,Net 30,918403731150.0,8,32,3,0,0,10,15.0,5726.799553465923,1.0149613729715032
54,V10053,2025-08-07,SALE,47,LBL00236,1.0,8.283,8.221,0.0,7.53,916,MAIN_STORE,45592.58,5646.04,2025-08-07,H500099,RING LBL00236,RING,916.0,7.754,7.381,0.087,6.761,1.0,DES8130,,5017.0,MAIN_STORE,8,2025-11-24 11:50:05.486881,Customer_47,Customer,Net 30,917664494972.0,5–10 GM,GOLD RINGS,MAIN_STORE,LBL00067,H517375,PENDANT LBL00067,BANGLE,916.0,12.023,11.79,0.02,9.765,1.0,DES5989,,5009.0,MAIN_STORE,13.0,2025-11-24 11:50:05.046071,61.0,Customer_76,Customer,Net 30,918403731150.0,8,32,3,0,0,5,10.0,5545.867224684684,1.0112145683491724
55,V10054,2025-08-07,SALE,112,LBL00102,1.0,33.022,32.829,0.004,30.071,916,MAIN_STORE,178738.11,5782.07,2025-08-07,H978721,BANGLE LBL00102,BANGLE,916.0,30.884,30.814,0.057,28.226,1.0,DES5889,,5010.0,MAIN_STORE,21,2025-11-24 11:50:05.150463,Customer_112,Customer,Net 30,918899277934.0,30+ GM,GOLD BRACELET,MAIN_STORE,LBL00067,H517375,PENDANT LBL00067,BANGLE,916.0,12.023,11.79,0.02,9.765,1.0,DES5989,,5009.0,MAIN_STORE,13.0,2025-11-24 11:50:05.046071,61.0,Customer_76,Customer,Net 30,918403731150.0,8,32,3,0,0,30,15.0,5444.518704666036,1.0355777534722919
56,V10055,2025-08-07,SALE,15,LBL00163,1.0,15.715,15.392,0.0,11.544,750,MAIN_STORE,69062.23,5474.8,2025-08-07,H809589,BANGLE LBL00163,BANGLE,750.0,15.444,15.072,0.0,11.304,1.0,DES3174,,5006.0,MAIN_STORE,20,2025-11-24 11:50:05.301456,Customer_15,Customer,Net 30,919397199956.0,15–30 GM,GOLD BRACELET,MAIN_STORE,LBL00067,H517375,PENDANT LBL00067,BANGLE,916.0,12.023,11.79,0.02,9.765,1.0,DES5989,,5009.0,MAIN_STORE,13.0,2025-11-24 11:50:05.046071,61.0,Customer_76,Customer,Net 30,918403731150.0,8,32,3,0,0,15,30.0,4486.890950695754,0.9805452173201127
57,V10056,2025-08-08,SALE,14,LBL00061,1.0,10.269,10.173,0.0,9.318,916,MAIN_STORE,54472.48,5334.3,2025-08-08,H214626,EARRING LBL00061,EARRING,916.0,10.654,10.25,0.015,9.389,1.0,DES8399,,5014.0,MAIN_STORE,17,2025-11-24 11:50:05.026324,Customer_14,Customer,Net 30,917768360597.0,10+ GM,GOLD EARRING,MAIN_STORE,LBL00067,H517375,PENDANT LBL00067,BANGLE,916.0,12.023,11.79,0.02,9.765,1.0,DES5989,,5009.0,MAIN_STORE,13.0,2025-11-24 11:50:05.046071,61.0,Customer_76,Customer,Net 30,918403731150.0,8,32,4,0,0,10,15.0,5354.61266542685,0.9553814482265429
58,V10057,2025-08-08,SALE,23,LBL00020,1.0,16.824,16.253,0.148,14.888,916,MAIN_STORE,96278.58,5764.43,2025-08-08,H625600,BANGLE LBL00020,BANGLE,916.0,17.186,16.62,0.082,15.224,1.0,DES5519,,5001.0,MAIN_STORE,20,2025-11-24 11:50:04.928409,Customer_23,Customer,Net 30,918449606729.0,15–30 GM,GOLD BRACELET,MAIN_STORE,LBL00067,H517375,PENDANT LBL00067,BANGLE,916.0,12.023,11.79,0.02,9.765,1.0,DES5989,,5009.0,MAIN_STORE,13.0,2025-11-24 11:50:05.046071,61.0,Customer_76,Customer,Net 30,918403731150.0,8,32,4,0,0,15,30.0,5923.741713914864,1.0324184019647435
59,V10058,2025-08-08,SALE,88,LBL00115,1.0,41.652,41.097,0.064,37.645,916,MAIN_STORE,235889.34,5930.37,2025-08-08,H741784,CHAIN LBL00115,CHAIN,916.0,41.652,41.097,0.031,37.645,1.0,DES1953,,5003.0,MAIN_STORE,4,2025-11-24 11:50:05.183035,Customer_88,Customer,Net 30,917211789542.0,20–50 GM,GOLD CHAINS,MAIN_STORE,LBL00067,H517375,PENDANT LBL00067,BANGLE,916.0,12.023,11.79,0.02,9.765,1.0,DES5989,,5009.0,MAIN_STORE,13.0,2025-11-24 11:50:05.046071,61.0,Customer_76,Customer,Net 30,918403731150.0,8,32,4,0,0,20,50.0,5739.818825222795,1.0621385147290634
60,V10059,2025-08-08,SALE,81,LBL00249,1.0,16.731,16.534,0.003,15.145,916,MAIN_STORE,88185.9,5541.18,2025-08-08,H472566,BANGLE LBL00249,BANGLE,916.0,15.949,15.805,0.087,14.477,1.0,DES4698,,5005.0,MAIN_STORE,20,2025-11-24 11:50:05.518992,Customer_81,Customer,Net 15,919556073288.0,15–30 GM,GOLD BRACELET,MAIN_STORE,LBL00067,H517375,PENDANT LBL00067,BANGLE,916.0,12.023,11.79,0.02,9.765,1.0,DES5989,,5009.0,MAIN_STORE,13.0,2025-11-24 11:50:05.046071,61.0,Customer_76,Customer,Net 30,918403731150.0,8,32,4,0,0,15,30.0,5333.6092092893905,0.9924339788320783
61,V10060,2025-08-09,SALE,8,LBL00152,1.0,9.672,9.454,0.0,8.66,916,MAIN_STORE,49280.99,5548.12,2025-08-09,H621199,PENDANT LBL00152,PENDANT,916.0,9.672,9.454,0.0,8.66,1.0,DES4893,,5011.0,MAIN_STORE,10,2025-11-24 11:50:05.271666,Customer_8,Customer,Net 0,917434758564.0,0–10 GM,GOLD NECKLACE,MAIN_STORE,LBL00067,H517375,PENDANT LBL00067,BANGLE,916.0,12.023,11.79,0.02,9.765,1.0,DES5989,,5009.0,MAIN_STORE,13.0,2025-11-24 11:50:05.046071,61.0,Customer_76,Customer,Net 30,918403731150.0,8,32,5,1,0,0,10.0,5212.712585919971,0.993676943654209
62,V10061,2025-08-09,SALE,37,LBL00213,1.0,5.854,5.799,0.0,3.392,585,MAIN_STORE,20209.01,5587.55,2025-08-09,H977394,PENDANT LBL00213,PENDANT,585.0,5.854,5.747,0.066,3.362,1.0,DES8972,,5003.0,MAIN_STORE,10,2025-11-24 11:50:05.432167,Customer_37,Customer,Net 0,917148876024.0,0–10 GM,GOLD NECKLACE,MAIN_STORE,LBL00067,H517375,PENDANT LBL00067,BANGLE,916.0,12.023,11.79,0.02,9.765,1.0,DES5989,,5009.0,MAIN_STORE,13.0,2025-11-24 11:50:05.046071,61.0,Customer_76,Customer,Net 30,918403731150.0,8,32,5,1,0,0,10.0,3484.91231506944,1.0007389181407533
63,V10062,2025-08-09,SALE,102,LBL00142,1.0,9.662,9.216,0.0,8.442,916,MAIN_STORE,53171.33,5804.02,2025-08-09,H692385,EARRING LBL00142,EARRING,916.0,9.826,9.484,0.004,8.687,1.0,DES6169,,5017.0,MAIN_STORE,16,2025-11-24 11:50:05.247518,Customer_102,Customer,Net 15,918389042400.0,5–10 GM,GOLD EARRING,MAIN_STORE,LBL00067,H517375,PENDANT LBL00067,BANGLE,916.0,12.023,11.79,0.02,9.765,1.0,DES5989,,5009.0,MAIN_STORE,13.0,2025-11-24 11:50:05.046071,61.0,Customer_76,Customer,Net 30,918403731150.0,8,32,5,1,0,5,10.0,5769.457924320973,1.0395090327007892
64,V10063,2025-08-09,SALE,78,LBL00083,1.0,9.706,9.415,0.0,8.624,916,MAIN_STORE,52674.66,5547.12,2025-08-09,H905579,CHAIN LBL00083,CHAIN,916.0,9.71,9.415,0.0,8.624,1.0,DES3799,,5010.0,MAIN_STORE,2,2025-11-24 11:50:05.097466,Customer_78,Customer,Net 0,917657978181.0,5–10 GM,GOLD CHAINS,MAIN_STORE,LBL00067,H517375,PENDANT LBL00067,BANGLE,916.0,12.023,11.79,0.02,9.765,1.0,DES5989,,5009.0,MAIN_STORE,13.0,2025-11-24 11:50:05.046071,61.0,Customer_76,Customer,Net 30,918403731150.0,8,32,5,1,0,5,10.0,5594.758832208304,0.9934978420948242
65,V10064,2025-08-09,SALE,44,LBL00215,1.0,15.541,14.951,0.0,13.695,916,MAIN_STORE,76525.61,5348.38,2025-08-09,H682051,BANGLE LBL00215,BANGLE,916.0,14.239,13.889,0.002,12.722,1.0,DES2599,,5014.0,MAIN_STORE,19,2025-11-24 11:50:05.436950,Customer_44,Customer,Net 30,918185226852.0,5–15 GM,GOLD BRACELET,MAIN_STORE,LBL00067,H517375,PENDANT LBL00067,BANGLE,916.0,12.023,11.79,0.02,9.765,1.0,DES5989,,5009.0,MAIN_STORE,13.0,2025-11-24 11:50:05.046071,61.0,Customer_76,Customer,Net 30,918403731150.0,8,32,5,1,0,5,15.0,5118.427187584296,0.9579031981826814
66,V10065,2025-08-09,SALE,57,LBL00113,1.0,11.38,11.061,0.016,10.132,916,MAIN_STORE,58567.65,5491.59,2025-08-09,H445200,EARRING LBL00113,EARRING,916.0,10.873,10.616,0.016,9.724,1.0,DES9635,,5013.0,MAIN_STORE,17,2025-11-24 11:50:05.178000,Customer_57,Customer,Net 30,917331578205.0,10+ GM,GOLD EARRING,MAIN_STORE,LBL00067,H517375,PENDANT LBL00067,BANGLE,916.0,12.023,11.79,0.02,9.765,1.0,DES5989,,5009.0,MAIN_STORE,13.0,2025-11-24 11:50:05.046071,61.0,Customer_76,Customer,Net 30,918403731150.0,8,32,5,1,0,10,15.0,5294.968330623965,0.9835523325021842
67,V10066,2025-08-10,SALE,44,LBL00199,1.0,24.385,23.974,0.0,17.98,750,MAIN_STORE,104986.4,5687.82,2025-08-10,H601903,BRACELET LBL00199,BRACELET,750.0,24.68,24.399,0.0,18.299,1.0,DES8556,,5005.0,MAIN_STORE,20,2025-11-24 11:50:05.396429,Customer_44,Customer,Net 30,918185226852.0,15–30 GM,GOLD BRACELET,MAIN_STORE,LBL00067,H517375,PENDANT LBL00067,BANGLE,916.0,12.023,11.79,0.02,9.765,1.0,DES5989,,5009.0,MAIN_STORE,13.0,2025-11-24 11:50:05.046071,61.0,Customer_76,Customer,Net 30,918403731150.0,8,32,6,1,0,15,30.0,4379.177259565477,1.0186974315002708
68,V10067,2025-08-10,SALE,72,LBL00025,1.0,15.864,15.454,0.005,14.156,916,MAIN_STORE,92275.45,5833.87,2025-08-10,H192059,EARRING LBL00025,EARRING,916.0,15.29,14.996,0.023,13.736,1.0,DES7262,,5016.0,MAIN_STORE,17,2025-11-24 11:50:04.940041,Customer_72,Customer,Net 15,917232477787.0,10+ GM,GOLD EARRING,MAIN_STORE,LBL00067,H517375,PENDANT LBL00067,BANGLE,916.0,12.023,11.79,0.02,9.765,1.0,DES5989,,5009.0,MAIN_STORE,13.0,2025-11-24 11:50:05.046071,61.0,Customer_76,Customer,Net 30,918403731150.0,8,32,6,1,0,10,15.0,5970.974765693363,1.0448552142484266
69,V10068,2025-08-10,SALE,112,LBL00155,1.0,3.519,3.42,0.0,2.565,750,MAIN_STORE,14412.64,5326.12,2025-08-10,H217683,PENDANT LBL00155,PENDANT,750.0,3.538,3.242,0.034,2.432,1.0,DES7131,,5001.0,MAIN_STORE,10,2025-11-24 11:50:05.281638,Customer_112,Customer,Net 30,918899277934.0,0–10 GM,GOLD NECKLACE,MAIN_STORE,LBL00067,H517375,PENDANT LBL00067,BANGLE,916.0,12.023,11.79,0.02,9.765,1.0,DES5989,,5009.0,MAIN_STORE,13.0,2025-11-24 11:50:05.046071,61.0,Customer_76,Customer,Net 30,918403731150.0,8,32,6,1,0,0,10.0,4214.2209899938625,0.953916397470775
70,V10069,2025-08-10,SALE,84,LBL00248,1.0,7.25,6.828,0.006,5.121,750,MAIN_STORE,30278.38,5731.82,2025-08-10,H544726,EARRING LBL00248,EARRING,750.0,7.061,6.828,0.027,5.121,1.0,DES8373,,5012.0,MAIN_STORE,16,2025-11-24 11:50:05.516648,Customer_84,Customer,Net 15,918244608630.0,5–10 GM,GOLD EARRING,MAIN_STORE,LBL00067,H517375,PENDANT LBL00067,BANGLE,916.0,12.023,11.79,0.02,9.765,1.0,DES5989,,5009.0,MAIN_STORE,13.0,2025-11-24 11:50:05.046071,61.0,Customer_76,Customer,Net 30,918403731150.0,8,32,6,1,0,5,10.0,4434.442818622902,1.0265779001132038
71,V10070,2025-08-10,SALE,49,LBL00144,1.0,7.637,7.247,0.016,6.638,916,MAIN_STORE,42000.06,5704.13,2025-08-10,H705445,EARRING LBL00144,EARRING,916.0,7.59,7.249,0.013,6.64,1.0,DES6434,,5011.0,MAIN_STORE,16,2025-11-24 11:50:05.252149,Customer_49,Customer,Net 15,918527529840.0,5–10 GM,GOLD EARRING,MAIN_STORE,LBL00067,H517375,PENDANT LBL00067,BANGLE,916.0,12.023,11.79,0.02,9.765,1.0,DES5989,,5009.0,MAIN_STORE,13.0,2025-11-24 11:50:05.046071,61.0,Customer_76,Customer,Net 30,918403731150.0,8,32,6,1,0,5,10.0,5795.509066440035,1.0216185779338376
72,V10071,2025-08-10,SALE,88,LBL00190,1.0,28.341,27.793,0.0,20.845,750,MAIN_STORE,121699.45,5527.74,2025-08-10,H238197,BRACELET LBL00190,BRACELET,750.0,25.189,24.922,0.073,18.692,1.0,DES2522,,5014.0,MAIN_STORE,20,2025-11-24 11:50:05.374495,Customer_88,Customer,Net 30,917211789542.0,15–30 GM,GOLD BRACELET,MAIN_STORE,LBL00067,H517375,PENDANT LBL00067,BANGLE,916.0,12.023,11.79,0.02,9.765,1.0,DES5989,,5009.0,MAIN_STORE,13.0,2025-11-24 11:50:05.046071,61.0,Customer_76,Customer,Net 30,918403731150.0,8,32,6,1,0,15,30.0,4378.780470665978,0.990026853873946
73,V10072,2025-08-10,SALE,40,LBL00093,1.0,13.096,12.98,0.0,9.735,750,MAIN_STORE,58401.21,5772.8,2025-08-10,H617437,EARRING LBL00093,EARRING,750.0,13.3,13.02,0.014,9.765,1.0,DES4897,,5006.0,MAIN_STORE,17,2025-11-24 11:50:05.126499,Customer_40,Customer,Net 0,918296400037.0,10+ GM,GOLD EARRING,MAIN_STORE,LBL00067,H517375,PENDANT LBL00067,BANGLE,916.0,12.023,11.79,0.02,9.765,1.0,DES5989,,5009.0,MAIN_STORE,13.0,2025-11-24 11:50:05.046071,61.0,Customer_76,Customer,Net 30,918403731150.0,8,32,6,1,0,10,15.0,4499.322457679317,1.0339174820167945
74,V10073,2025-08-10,SALE,20,LBL00036,1.0,33.747,33.691,0.0,30.861,916,MAIN_STORE,189412.71,5610.94,2025-08-10,H293079,CHAIN LBL00036,CHAIN,916.0,31.068,31.051,0.016,28.443,1.0,DES6203,,5004.0,MAIN_STORE,4,2025-11-24 11:50:04.965657,Customer_20,Customer,Net 15,917447116404.0,20–50 GM,GOLD CHAINS,MAIN_STORE,LBL00067,H517375,PENDANT LBL00067,BANGLE,916.0,12.023,11.79,0.02,9.765,1.0,DES5989,,5009.0,MAIN_STORE,13.0,2025-11-24 11:50:05.046071,61.0,Customer_76,Customer,Net 30,918403731150.0,8,32,6,1,0,20,50.0,5622.056465463878,1.0049281036147646
75,V10074,2025-08-11,SALE,85,LBL00010,1.0,12.33,12.121,0.013,11.103,916,MAIN_STORE,63408.61,5494.35,2025-08-11,H499194,EARRING LBL00010,EARRING,916.0,14.294,13.863,0.012,12.699,1.0,DES9331,,5003.0,MAIN_STORE,17,2025-11-24 11:50:04.903405,Customer_85,Customer,Net 15,917635708419.0,10+ GM,GOLD EARRING,MAIN_STORE,LBL00067,H517375,PENDANT LBL00067,BANGLE,916.0,12.023,11.79,0.02,9.765,1.0,DES5989,,5009.0,MAIN_STORE,13.0,2025-11-24 11:50:05.046071,61.0,Customer_76,Customer,Net 30,918403731150.0,8,33,0,0,0,10,15.0,5231.3014411928525,0.9840466528060864
